id_comisaria;oficio;fecha_denuncia;fecha_formalizacion;expediente;calificacion;hora;fecha_audiencia;remitira;oficioremitido;fecha_audienciaremision;c_instancia;id_modulo
140;4302-2018;2018-12-10;2018-12-12;29339-2018-0-0906-JR-FC-13;Ha lugar;12:00;2018-12-21;;;;52;20
29;1684-2018;2018-12-09;2018-12-12;29340-2018-0-0906-JR-FC-10;;;;;;;49;20
29;1686-2018;2018-12-10;2018-12-12;29341-2018-0-0906-JR-FC-12;;;;;;;51;20
29;1685-2018;2018-12-11;2018-12-12;29342-2018-0-0906-JR-FC-14;;;;;;;53;20
140;2515-2018;2018-12-06;2018-12-12;29343-2018-0-0906-JR-FC-16;;;;;;;55;20
74;5709-2018;2018-12-11;2018-12-12;29345-2018-0-0906-JR-FC-17;;;;;;;56;20
140;2518-2018;2018-12-06;2018-12-12;29346-2018-0-0906-JR-FC-15;;;;;;;54;20
74;5704-2018;2018-12-11;2018-12-12;29347-2018-0-0906-JR-FC-11;;;;;;;50;20
140;4305-2018;2018-12-09;2018-12-12;29348-2018-0-0906-JR-FC-09;;;;;;;48;20
140;4300-2018;2018-12-04;2018-12-12;29350-2018-0-0906-JR-FC-13;Ha lugar;15:00;2018-12-21;;;;52;20
29;;2018-12-04;2018-12-12;29351-2018-0-0906-JR-FC-10;;;;;;;49;20
74;5712-2018;2018-12-11;2018-12-12;29352-2018-0-0906-JR-FC-12;;;;;;;51;20
140;4324-2018;2018-12-06;2018-12-12;29353-2018-0-0906-JR-FC-16;;;;;;;55;20
74;5631-2018;2018-12-03;2018-12-12;29354-2018-0-0906-JR-FC-17;;;;;;;56;20
140;617-2018;2018-12-12;2018-12-12;29355-2018-0-0906-JR-FC-14;;;;;;;53;20
74;5708-2018;2018-12-09;2018-12-12;29356-2018-0-0906-JR-FC-15;;;;;;;54;20
140;613-2018;2018-12-12;2018-12-12;29358-2018-0-0906-JR-FC-09;;;;;;;48;20
140;4314-2018;2018-12-11;2018-12-12;29359-2018-0-0906-JR-FC-11;;;;;;;50;20
74;5705-2018;2018-11-29;2018-12-12;29360-2018-0-0906-JR-FC-10;;;;;;;49;20
140;614-2018-VG-4°;2018-12-12;2018-12-12;29361-2018-0-0906-JR-FC-13;;;;;;;52;20
120;3799-2018;2018-12-04;2018-12-12;29362-2018-0-0906-JR-FC-14;;;;;;;53;20
140;610-2018-DV-4°;2018-12-11;2018-12-12;29363-2018-0-0906-JR-FC-12;;;;;;;51;20
140;611-2018-VG-4°;2018-12-12;2018-12-12;29364-2018-0-0906-JR-FC-17;;;;;;;56;20
24;2119-2018;2018-12-11;2018-12-12;29365-2018-0-0906-JR-FC-16;;;;;;;55;20
140;;2018-12-12;2018-12-12;29366-2018-0-0906-JR-FC-13;;;;;;;52;20
24;2117-2018;2018-12-11;2018-12-12;29367-2018-0-0906-JR-FC-15;;;;;;;54;20
74;5700-2018;2018-12-07;2018-12-12;29368-2018-0-0906-JR-FC-09;Ha lugar;16:30;2018-12-20;;;;48;20
32;4215-2018;2018-12-09;2018-12-12;29369-2018-0-0906-JR-FC-11;;;;;;;50;20
74;5699-2018;2018-12-01;2018-12-12;29370-2018-0-0906-JR-FC-10;;;;;;;49;20
74;5698-2018;2018-12-07;2018-12-12;29371-2018-0-0906-JR-FC-14;;;;;;;53;20
74;5697-2018;2018-12-07;2018-12-12;29373-2018-0-0906-JR-FC-12;;;;;;;51;20
74;5440-2018;2018-11-21;2018-12-12;29374-2018-0-0906-JR-FC-16;;;;;;;55;20
74;5658-2018;2018-11-23;2018-12-12;29375-2018-0-0906-JR-FC-17;;;;;;;56;20
74;5657-2018;2018-11-21;2018-12-12;29376-2018-0-0906-JR-FC-15;;;;;;;54;20
74;5656-2018;2018-11-23;2018-12-12;29377-2018-0-0906-JR-FC-09;;;;;;;48;20
74;5661-2018;2018-12-05;2018-12-12;29378-2018-0-0906-JR-FC-11;;;;;;;50;20
74;5713-2018;2018-06-12;2018-12-12;29379-2018-0-0906-JR-FC-13;;;;;;;52;20
140;4315-2018;2018-12-03;2018-12-12;29380-2018-0-0906-JR-FC-10;;;;;;;49;20
74;5675-2018;2018-12-08;2018-12-12;29381-2018-0-0906-JR-FC-14;;;;;;;53;20
140;4316-2018;2018-11-29;2018-12-12;29382-2018-0-0906-JR-FC-16;;;;;;;55;20
24;2112-2018;2018-12-07;2018-12-12;29383-2018-0-0906-JR-FC-12;;;;;;;51;20
88;5012-2018;2018-12-10;2018-12-12;29384-2018-0-0906-JR-FC-17;;;;;;;56;20
140;4317-2018;2018-11-14;2018-12-12;29385-2018-0-0906-JR-FC-15;;;;;;;54;20
48;4949-2018;2018-12-04;2018-12-12;29386-2018-0-0906-JR-FC-09;;;;;;;48;20
48;5006-2018;2018-12-10;2018-12-12;29387-2018-0-0906-JR-FC-11;;;;;;;50;20
26;4298-2018;2018-12-11;2018-12-12;29388-2018-0-0906-JR-FC-13;Ha lugar;08:00;2018-12-21;;;;52;20
48;5004-2018;2018-12-10;2018-12-12;29389-2018-0-0906-JR-FC-10;;;;;;;49;20
26;4310-2018;2018-12-05;2018-12-12;29390-2018-0-0906-JR-FC-17;;;;;;;56;20
48;5003-2018;2018-12-10;2018-12-12;29391-2018-0-0906-JR-FC-16;;;;;;;55;20
88;4995-2018;2018-12-08;2018-12-12;29392-2018-0-0906-JR-FC-12;;;;;;;51;20
26;4308-2018;2018-12-01;2018-12-12;29393-2018-0-0906-JR-FC-14;;;;;;;53;20
48;5008-2018;2018-12-10;2018-12-12;29394-2018-0-0906-JR-FC-15;;;;;;;54;20
88;5014-2018;2018-11-10;2018-12-12;29395-2018-0-0906-JR-FC-09;Ha lugar;15:30;2018-12-20;;;;48;20
48;4999-2018;2018-12-10;2018-12-12;29396-2018-0-0906-JR-FC-11;;;;;;;50;20
48;5030-2018;2018-12-05;2018-12-12;29397-2018-0-0906-JR-FC-13;Ha lugar;10:00;2018-12-21;;;;52;20
88;4993-2018;2018-10-11;2018-12-12;29398-2018-0-0906-JR-FC-10;;;;;;;49;20
26;4309-2018;2018-12-01;2018-12-12;29399-2018-0-0906-JR-FC-14;;;;;;;53;20
88;5024-2018;2018-11-27;2018-12-12;29400-2018-0-0906-JR-FC-17;;;;;;;56;20
88;5017-2018;2018-11-29;2018-12-12;29401-2018-0-0906-JR-FC-16;;;;;;;55;20
26;4307-2018;2018-12-01;2018-12-12;29402-2018-0-0906-JR-FC-12;;;;;;;51;20
88;5025-2018;2018-12-11;2018-12-12;29403-2018-0-0906-JR-FC-15;;;;;;;54;20
48;5028-2018;2018-12-05;2018-12-12;29404-2018-0-0906-JR-FC-09;Ha lugar;14:30;2018-12-20;;;;48;20
88;5028-2018;2018-12-05;2018-12-12;29405-2018-0-0906-JR-FC-11;;;;;;;50;20
26;4301-2018;2018-12-11;2018-12-12;29406-2018-0-0906-JR-FC-13;Ha lugar;16:00;2018-12-21;;;;52;20
48;5000-2018;2018-12-10;2018-12-12;29407-2018-0-0906-JR-FC-10;;;;;;;49;20
88;5019-2018;2018-12-03;2018-12-12;29408-2018-0-0906-JR-FC-17;;;;;;;56;20
26;4303-2018;2018-12-11;2018-12-12;29409-2018-0-0906-JR-FC-14;;;;;;;53;20
88;5018-2018;2018-11-25;2018-12-12;29410-2018-0-0906-JR-FC-12;;;;;;;51;20
48;5031-2018;2018-12-04;2018-12-12;29411-2018-0-0906-JR-FC-16;;;;;;;55;20
48;5029-2018;2018-12-04;2018-12-12;29412-2018-0-0906-JR-FC-15;;;;;;;54;20
48;5054-2018;2018-12-11;2018-12-12;29413-2018-0-0906-JR-FC-09;;;;;;;48;20
90;5608-2018;2018-12-10;2018-12-12;29414-2018-0-0906-JR-FC-11;;;;;;;50;20
48;5053-2018;2018-12-10;2018-12-12;29415-2018-0-0906-JR-FC-13;Ha lugar;09:00;2018-12-21;;;;52;20
90;5609-2018;2018-12-10;2018-12-12;29416-2018-0-0906-JR-FC-10;;;;;;;49;20
90;5607-2018;2018-12-09;2018-12-12;29417-2018-0-0906-JR-FC-14;;;;;;;53;20
32;4237-2018;2018-12-12;2018-12-13;29419-2018-0-0906-JR-FC-16;;;;;;;55;20
73;8751-2018;;2018-12-13;29420-2018-0-0906-JR-FC-12;;;;;;;51;20
119;;2018-11-30;2018-12-13;29422-2018-0-0906-JR-FC-17;;;;;;;56;20
34;981-2018;2018-12-12;2018-12-13;29425-2018-0-0906-JR-FC-15;;;;;;;54;20
34;963-2018;2018-12-08;2018-12-13;29426-2018-0-0906-JR-FC-11;;;;;;;50;20
34;964-2018;2018-12-08;2018-12-13;29427-2018-0-0906-JR-FC-09;Ha lugar;15:00;2018-12-21;;;;48;20
140;620-2018-7°;2018-09-11;2018-12-13;29428-2018-0-0906-JR-FC-13;;;;;;;52;20
118;3643-2018;2018-12-11;2018-12-13;29430-2018-0-0906-JR-FC-10;;;;;;;49;20
74;5607-2018;2018-11-25;2018-12-13;29431-2018-0-0906-JR-FC-14;;;;;;;53;20
118;3628-2018;2018-12-11;2018-12-13;29432-2018-0-0906-JR-FC-17;;;;;;;56;20
118;3656-2018;2018-12-12;2018-12-13;29434-2018-0-0906-JR-FC-12;;;;;;;51;20
118;3655-2018;2018-12-12;2018-12-13;29435-2018-0-0906-JR-FC-16;;;;;;;55;20
140;281-2018-MP-FN-DFLN/2;2018-11-20;2018-12-13;29436-2018-0-0906-JR-FC-15;;;;;;;54;20
119;3694-2018;2018-12-08;2018-12-13;29437-2018-0-0906-JR-FC-09;;;;;;;48;20
118;3657-2018;2018-12-10;2018-12-13;29438-2018-0-0906-JR-FC-11;;;;;;;50;20
119;3692-2018;2018-12-08;2018-12-13;29439-2018-0-0906-JR-FC-13;;;;;;;52;20
119;3693-2018;2018-12-08;2018-12-13;29440-2018-0-0906-JR-FC-10;;;;;;;49;20
119;3691-2018;2018-12-09;2018-12-13;29441-2018-0-0906-JR-FC-14;;;;;;;53;20
119;3616-2018;2018-11-21;2018-12-13;29443-2018-0-0906-JR-FC-16;;;;;;;55;20
74;5716-2018;2018-12-12;2018-12-13;29446-2018-0-0906-JR-FC-12;;;;;;;51;20
74;;2018-12-12;2018-12-13;29448-2018-0-0906-JR-FC-17;;;;;;;56;20
30;3712-2018;2018-12-12;2018-12-13;29449-2018-0-0906-JR-FC-15;;;;;;;54;20
30;3713-2018;2018-12-12;2018-12-13;29450-2018-0-0906-JR-FC-09;;;;;;;48;20
30;3708-2018;2018-12-12;2018-12-13;29451-2018-0-0906-JR-FC-11;;;;;;;50;20
120;3850-2018;2018-12-10;2018-12-13;29452-2018-0-0906-JR-FC-10;;;;;;;49;20
120;3846-2018;2018-12-09;2018-12-13;29453-2018-0-0906-JR-FC-13;;;;;;;52;20
120;3841-2018;2018-12-10;2018-12-13;29454-2018-0-0906-JR-FC-17;;;;;;;56;20
30;3707-2018;2018-12-12;2018-12-13;29455-2018-0-0906-JR-FC-12;;;;;;;51;20
120;3848-2018;2018-12-10;2018-12-13;29456-2018-0-0906-JR-FC-16;;;;;;;55;20
30;3703-2018;2018-12-12;2018-12-13;29457-2018-0-0906-JR-FC-14;;;;;;;53;20
26;4289-2018;2018-12-08;2018-12-13;29458-2018-0-0906-JR-FC-15;;;;;;;54;20
26;4329-2018;2018-12-12;2018-12-13;29461-2018-0-0906-JR-FC-09;Ha lugar;16:00;2018-12-21;;;;48;20
26;4328-2018;2018-12-12;2018-12-13;29462-2018-0-0906-JR-FC-11;;;;;;;50;20
26;4314-2018;2018-12-08;2018-12-13;29464-2018-0-0906-JR-FC-10;;;;;;;49;20
48;5066-2018;2018-12-11;2018-12-13;29468-2018-0-0906-JR-FC-13;;;;;;;52;20
48;5065-2018;2018-12-12;2018-12-13;29469-2018-0-0906-JR-FC-12;;;;;;;51;20
48;5062-2018;2018-12-11;2018-12-13;29470-2018-0-0906-JR-FC-14;;;;;;;53;20
48;5057-2018;2018-12-12;2018-12-13;29471-2018-0-0906-JR-FC-17;;;;;;;56;20
89;6410-2018;2018-12-13;2018-12-13;29472-2018-0-0906-JR-FC-16;;;;;;;55;20
89;4698-2018;2018-12-07;2018-12-13;29473-2018-0-0906-JR-FC-15;;;;;;;54;20
89;4726-2018;2018-12-11;2018-12-13;29474-2018-0-0906-JR-FC-11;;;;;;;50;20
120;3860-2018;2018-12-11;2018-12-13;29475-2018-0-0906-JR-FC-09;;;;;;;48;20
90;5613-2018;2018-12-12;2018-12-13;29477-2018-0-0906-JR-FC-10;;;;;;;49;20
48;5060-2018;2018-12-12;2018-12-13;29478-2018-0-0906-JR-FC-13;;;;;;;52;20
88;5046-2018;2018-12-12;2018-12-13;29480-2018-0-0906-JR-FC-14;;;;;;;53;20
31;4013-2018;2018-12-12;2018-12-13;29481-2018-0-0906-JR-FC-12;;;;;;;51;20
140;620-2018-VG-4°;2018-12-13;2018-12-13;29482-2018-0-0906-JR-FC-17;;;;;;;56;20
140;615-2018-4°;;2018-12-13;29483-2018-0-0906-JR-FC-16;;;;;;;55;20
88;5044-2018;2018-11-30;2018-12-13;29484-2018-0-0906-JR-FC-15;;;;;;;54;20
89;;2018-12-10;2018-12-13;29486-2018-0-0906-JR-FC-09;;;;;;;48;20
88;5039-2018;2018-11-10;2018-12-13;29487-2018-0-0906-JR-FC-10;;;;;;;49;20
89;4702-2018;2018-12-10;2018-12-13;29488-2018-0-0906-JR-FC-11;;;;;;;50;20
89;4703-2018;2018-12-10;2018-12-13;29489-2018-0-0906-JR-FC-13;;;;;;;52;20
140;;2018-12-12;2018-12-13;29490-2018-0-0906-JR-FC-16;;;;;;;55;20
29;;;2018-12-13;29492-2018-0-0906-JR-FC-12;;;;;;;51;20
140;;2018-12-13;2018-12-13;29496-2018-0-0906-JR-FC-15;;;;;;;54;20
29;;;2018-12-13;29497-2018-0-0906-JR-FC-09;;;;;;;48;20
29;;;2018-12-13;29499-2018-0-0906-JR-FC-13;;;;;;;52;20
31;;;2018-12-13;29500-2018-0-0906-JR-FC-14;;;;;;;53;20
31;4005-2018;2018-12-04;2018-12-13;29501-2018-0-0906-JR-FC-10;;;;;;;49;20
31;4014-2018;2018-12-08;2018-12-13;29502-2018-0-0906-JR-FC-11;;;;;;;50;20
31;4000-2018;2018-12-10;2018-12-13;29503-2018-0-0906-JR-FC-17;;;;;;;56;20
31;3999-2018;2018-12-12;2018-12-13;29504-2018-0-0906-JR-FC-16;;;;;;;55;20
31;4010-2018;2018-12-08;2018-12-13;29505-2018-0-0906-JR-FC-12;;;;;;;51;20
31;4001-2018;2018-12-08;2018-12-13;29506-2018-0-0906-JR-FC-15;;;;;;;54;20
31;4004-2018;2018-12-08;2018-12-13;29507-2018-0-0906-JR-FC-09;Ha lugar;15:30;2018-12-21;;;;48;20
31;4003-2018;2018-12-08;2018-12-13;29508-2018-0-0906-JR-FC-11;;;;;;;50;20
31;3995-2018;2018-12-11;2018-12-13;29509-2018-0-0906-JR-FC-13;;;;;;;52;20
31;4002-2018;2018-12-10;2018-12-13;29510-2018-0-0906-JR-FC-14;;;;;;;53;20
140;;2018-12-13;2018-12-13;29511-2018-0-0906-JR-FC-17;;;;;;;56;20
140;;;2018-12-14;29512-2018-0-0906-JR-FC-17;;;;;;;56;20
74;;;2018-12-14;29513-2018-0-0906-JR-FC-10;;;;;;;49;20
140;4343-2018;2018-12-14;2018-12-14;29518-2018-0-0906-JR-FC-12;;;;;;;51;20
119;3731-2018;2018-12-02;2018-12-14;29519-2018-0-0906-JR-FC-16;;;;;;;55;20
120;692-2018;;2018-12-14;29520-2018-0-0906-JR-FC-15;;;;;;;54;20
29;;2018-12-13;2018-12-14;29521-2018-0-0906-JR-FC-11;;;;;;;50;20
140;2528-2018;2018-12-10;2018-12-14;29522-2018-0-0906-JR-FC-09;;;;;;;48;20
32;4249-2018;2018-12-10;2018-12-14;29523-2018-0-0906-JR-FC-13;Ha lugar;08:30;2018-12-28;;;;52;20
140;2525-2018;2018-12-09;2018-12-14;29524-2018-0-0906-JR-FC-10;;;;;;;49;20
32;4214-2018;2018-12-11;2018-12-14;29525-2018-0-0906-JR-FC-14;;;;;;;53;20
32;4213-2018;2018-12-11;2018-12-14;29526-2018-0-0906-JR-FC-16;;;;;;;55;20
73;8622-2018;2018-11-25;2018-12-14;29527-2018-0-0906-JR-FC-12;;;;;;;51;20
140;2538-2018;2018-12-13;2018-12-14;29528-2018-0-0906-JR-FC-15;;;;;;;54;20
73;8752-2018;2018-12-01;2018-12-14;29529-2018-0-0906-JR-FC-11;;;;;;;50;20
119;3745-2018;2018-12-09;2018-12-14;29530-2018-0-0906-JR-FC-09;;;;;;;48;20
140;2539-2018;2018-12-08;2018-12-14;29531-2018-0-0906-JR-FC-14;Ha lugar;10:30;2019-01-03;;;;53;20
119;3746-2018;2018-12-10;2018-12-14;29532-2018-0-0906-JR-FC-13;;;;;;;52;20
119;3744-2018;2018-12-09;2018-12-14;29533-2018-0-0906-JR-FC-10;;;;;;;49;20
24;;2018-11-02;2018-12-14;29534-2018-0-0906-JR-FC-17;;;;;;;56;20
73;8772-2018;2018-12-11;2018-12-14;29535-2018-0-0906-JR-FC-16;;;;;;;55;20
24;;2018-11-29;2018-12-14;29536-2018-0-0906-JR-FC-12;;;;;;;51;20
140;2529-2018;;2018-12-14;29537-2018-0-0906-JR-FC-15;;;;;;;54;20
24;;2018-12-03;2018-12-14;29538-2018-0-0906-JR-FC-09;Ha lugar;08:30;2019-01-04;;;;48;20
24;;2018-10-30;2018-12-14;29539-2018-0-0906-JR-FC-11;;;;;;;50;20
24;;2018-12-03;2018-12-14;29540-2018-0-0906-JR-FC-13;;;;;;;52;20
140;;2018-12-14;2018-12-14;29541-2018-0-0906-JR-FC-14;;;;;;;53;20
88;5057-2018;2018-12-08;2018-12-14;29543-2018-0-0906-JR-FC-17;;;;;;;56;20
88;5056-2018;2018-10-14;2018-12-14;29544-2018-0-0906-JR-FC-10;;;;;;;49;20
140;;2018-12-14;2018-12-14;29545-2018-0-0906-JR-FC-12;;;;;;;51;20
74;5598-2018;2018-12-12;2018-12-14;29546-2018-0-0906-JR-FC-16;;;;;;;55;20
30;3717-2018;2018-12-13;2018-12-14;29547-2018-0-0906-JR-FC-15;;;;;;;54;20
30;3716-2018;2018-12-13;2018-12-14;29548-2018-0-0906-JR-FC-09;;;;;;;48;20
25;4925-2018;2018-12-12;2018-12-14;29552-2018-0-0906-JR-FC-11;;;;;;;50;20
25;4922-2018;2018-12-12;2018-12-14;29553-2018-0-0906-JR-FC-13;;;;;;;52;20
25;4828-2018;2018-12-12;2018-12-14;29554-2018-0-0906-JR-FC-10;;;;;;;49;20
74;;2018-12-14;2018-12-14;29555-2018-0-0906-JR-FC-14;;;;;;;53;20
140;;;2018-12-14;29556-2018-0-0906-JR-FC-17;;;;;;;56;20
74;5739-2018;2018-12-11;2018-12-14;29558-2018-0-0906-JR-FC-12;;;;;;;51;20
48;;2018-12-08;2018-12-14;29559-2018-0-0906-JR-FC-16;;;;;;;55;20
74;5749-2018;2018-12-13;2018-12-14;29561-2018-0-0906-JR-FC-15;;;;;;;54;20
118;3674-2018;2018-12-07;2018-12-14;29562-2018-0-0906-JR-FC-09;Ha lugar;09:00;2019-01-04;;;;48;20
74;5752-2018;2018-12-13;2018-12-14;29563-2018-0-0906-JR-FC-11;;;;;;;50;20
140;4345-2018;2018-12-13;2018-12-14;29564-2018-0-0906-JR-FC-14;;;;;;;53;20
74;5750-2018;2018-12-12;2018-12-14;29565-2018-0-0906-JR-FC-17;;;;;;;56;20
74;5751-2018;2018-12-13;2018-12-14;29566-2018-0-0906-JR-FC-13;;;;;;;52;20
90;5620-2018;2018-12-11;2018-12-14;29567-2018-0-0906-JR-FC-10;;;;;;;49;20
118;3673-2018;;2018-12-14;29569-2018-0-0906-JR-FC-16;;;;;;;55;20
26;4324-2018;2018-12-12;2018-12-14;29570-2018-0-0906-JR-FC-12;;;;;;;51;20
26;4331-2018;2018-12-13;2018-12-14;29571-2018-0-0906-JR-FC-15;;;;;;;54;20
118;3658-2018;2018-12-08;2018-12-14;29573-2018-0-0906-JR-FC-09;;;;;;;48;20
118;3662-2018;2018-12-11;2018-12-14;29575-2018-0-0906-JR-FC-11;;;;;;;50;20
31;4023-2018;2018-12-05;2018-12-14;29576-2018-0-0906-JR-FC-10;;;;;;;49;20
140;;2018-12-14;2018-12-14;29577-2018-0-0906-JR-FC-14;;;;;;;53;20
140;623-2018-VG-4°;2018-12-14;2018-12-14;29579-2018-0-0906-JR-FC-17;;;;;;;56;20
73;8773-2018;2018-12-11;2018-12-14;29580-2018-0-0906-JR-FC-13;;;;;;;52;20
140;621-2018-VG-4°;2018-12-13;2018-12-14;29582-2018-0-0906-JR-FC-12;;;;;;;51;20
118;3661-2018;2018-12-11;2018-12-14;29583-2018-0-0906-JR-FC-16;;;;;;;55;20
73;8774-2018;2018-12-11;2018-12-14;29584-2018-0-0906-JR-FC-15;;;;;;;54;20
140;622-2018-VG-4°;2018-12-14;2018-12-14;29585-2018-0-0906-JR-FC-09;;;;;;;48;20
118;3659-2018;2018-12-11;2018-12-14;29587-2018-0-0906-JR-FC-11;;;;;;;50;20
140;624-2018-VG-4°;2018-12-14;2018-12-14;29588-2018-0-0906-JR-FC-17;;;;;;;56;20
73;8775-2018;2018-12-11;2018-12-14;29589-2018-0-0906-JR-FC-10;;;;;;;49;20
140;625-2018-VG-4°;2018-12-14;2018-12-14;29591-2018-0-0906-JR-FC-14;;;;;;;53;20
24;2153-2018;2018-12-14;2018-12-14;29592-2018-0-0906-JR-FC-13;;;;;;;52;20
73;8776-2018;2018-12-11;2018-12-14;29593-2018-0-0906-JR-FC-12;;;;;;;51;20
75;;2018-12-13;2018-12-14;29594-2018-0-0906-JR-FC-16;;;;;;;55;20
24;2152-2018;2018-12-10;2018-12-14;29595-2018-0-0906-JR-FC-15;;;;;;;54;20
73;8777-2018;2018-12-13;2018-12-14;29596-2018-0-0906-JR-FC-09;;;;;;;48;20
118;;2018-12-13;2018-12-14;29599-2018-0-0906-JR-FC-11;;;;;;;50;20
24;3660-2018;2018-12-11;2018-12-14;29601-2018-0-0906-JR-FC-10;;;;;;;49;20
31;4019-2018;2018-12-13;2018-12-14;29602-2018-0-0906-JR-FC-17;;;;;;;56;20
119;;2018-12-12;2018-12-14;29603-2018-0-0906-JR-FC-14;;;;;;;53;20
140;4333-2018;2018-12-11;2018-12-14;29605-2018-0-0906-JR-FC-13;;;;;;;52;20
31;4018-2018;2018-12-01;2018-12-14;29606-2018-0-0906-JR-FC-12;;;;;;;51;20
31;4015-2018;2018-12-11;2018-12-14;29607-2018-0-0906-JR-FC-16;;;;;;;55;20
119;;2018-12-10;2018-12-14;29609-2018-0-0906-JR-FC-15;;;;;;;54;20
31;4016-2018;2018-12-13;2018-12-14;29610-2018-0-0906-JR-FC-11;;;;;;;50;20
140;4325-2018;2018-12-06;2018-12-14;29611-2018-0-0906-JR-FC-09;;;;;;;48;20
140;4330-2018;2018-10-15;2018-12-14;29612-2018-0-0906-JR-FC-14;Ha lugar;12:30;2018-12-28;;;;53;20
119;;2018-12-12;2018-12-14;29613-2018-0-0906-JR-FC-10;;;;;;;49;20
119;;2018-12-11;2018-12-14;29614-2018-0-0906-JR-FC-13;;;;;;;52;20
140;4326-2018;2018-12-10;2018-12-14;29615-2018-0-0906-JR-FC-17;;;;;;;56;20
73;8780-2018;2018-11-06;2018-12-14;29616-2018-0-0906-JR-FC-16;;;;;;;55;20
140;4329-2018;2018-12-12;2018-12-14;29618-2018-0-0906-JR-FC-12;;;;;;;51;20
119;;2018-11-27;2018-12-14;29619-2018-0-0906-JR-FC-15;;;;;;;54;20
73;8722-2018;2018-10-05;2018-12-14;29620-2018-0-0906-JR-FC-09;;;;;;;48;20
140;4297-2018;2018-12-03;2018-12-14;29621-2018-0-0906-JR-FC-11;;;;;;;50;20
73;8721-2018;2018-10-25;2018-12-14;29622-2018-0-0906-JR-FC-13;;;;;;;52;20
140;4332-2018;2018-12-10;2018-12-14;29623-2018-0-0906-JR-FC-14;;;;;;;53;20
73;8720-2018;2018-10-05;2018-12-14;29624-2018-0-0906-JR-FC-10;;;;;;;49;20
73;7839-2018;2018-10-05;2018-12-14;29625-2018-0-0906-JR-FC-17;;;;;;;56;20
73;7838-2018;2018-10-05;2018-12-14;29626-2018-0-0906-JR-FC-16;;;;;;;55;20
140;4371-2018;1900-05-19;2018-12-14;29627-2018-0-0906-JR-FC-12;;;;;;;55;20
73;7840-2018;2018-10-05;2018-12-14;29628-2018-0-0906-JR-FC-15;;;;;;;54;20
73;7842-2018;2018-10-09;2018-12-14;29629-2018-0-0906-JR-FC-11;;;;;;;50;20
73;7841-2018;2018-10-10;2018-12-14;29630-2018-0-0906-JR-FC-09;;;;;;;48;20
73;8734-2018;2018-01-09;2018-12-14;29631-2018-0-0906-JR-FC-10;;;;;;;49;20
73;8735-2018;2018-01-29;2018-12-14;29632-2018-0-0906-JR-FC-14;;;;;;;53;20
73;8736-2018;2018-02-18;2018-12-14;29633-2018-0-0906-JR-FC-13;;;;;;;52;20
73;8737-2018;2018-03-06;2018-12-14;29634-2018-0-0906-JR-FC-17;;;;;;;56;20
73;8738-2018;2018-04-05;2018-12-14;29635-2018-0-0906-JR-FC-16;;;;;;;55;20
73;8739-2018;2018-03-26;2018-12-14;29636-2018-0-0906-JR-FC-12;;;;;;;51;20
73;8740-2018;2018-03-26;2018-12-14;29637-2018-0-0906-JR-FC-15;;;;;;;54;20
48;5104-2018;2018-12-13;2018-12-14;29638-2018-0-0906-JR-FC-09;;;;;;;48;20
73;8741-2018;2018-05-11;2018-12-14;29639-2018-0-0906-JR-FC-11;;;;;;;50;20
73;8742-2018;2018-05-11;2018-12-14;29640-2018-0-0906-JR-FC-17;;;;;;;56;20
73;8787-2018;2018-12-12;2018-12-14;29641-2018-0-0906-JR-FC-14;Ha lugar;12:30;2019-01-03;;;;53;20
140;;2018-12-14;2018-12-14;29642-2018-0-0906-JR-FC-13;;;;;;;52;20
73;8785-2018;2018-12-08;2018-12-14;29643-2018-0-0906-JR-FC-10;;;;;;;49;20
73;8788-2018;2018-09-29;2018-12-14;29644-2018-0-0906-JR-FC-12;;;;;;;51;20
48;5078-2018;2018-12-13;2018-12-14;29645-2018-0-0906-JR-FC-16;;;;;;;55;20
73;8750-2018;2018-08-12;2018-12-14;29646-2018-0-0906-JR-FC-15;;;;;;;54;20
73;8671-2018;2018-10-15;2018-12-14;29647-2018-0-0906-JR-FC-11;;;;;;;50;20
48;5103-2018;2018-12-13;2018-12-14;29648-2018-0-0906-JR-FC-09;;;;;;;48;20
48;5110-2018;2018-12-13;2018-12-14;29649-2018-0-0906-JR-FC-13;;;;;;;52;20
48;5112-2018;2018-12-14;2018-12-14;29650-2018-0-0906-JR-FC-17;;;;;;;56;20
29;1244-2018;2018-10-01;2018-12-14;29651-2018-0-0906-JR-FC-10;;;;;;;49;20
29;1698-2018;2018-12-13;2018-12-14;29652-2018-0-0906-JR-FC-14;Ha lugar;11:30;2018-12-28;;;;53;20
29;1676-2018;2018-12-09;2018-12-14;29653-2018-0-0906-JR-FC-12;;;;;;;51;20
29;1694-2018;2018-12-12;2018-12-14;29654-2018-0-0906-JR-FC-16;;;;;;;55;20
29;1675-2018;2018-12-08;2018-12-14;29655-2018-0-0906-JR-FC-15;;;;;;;54;20
29;1677-2018;2018-12-09;2018-12-14;29656-2018-0-0906-JR-FC-11;;;;;;;50;20
29;1639-2018;2018-12-05;2018-12-14;29657-2018-0-0906-JR-FC-09;;;;;;;48;20
29;1696-2018;2018-12-05;2018-12-14;29658-2018-0-0906-JR-FC-17;Ha lugar;00:00;2018-12-18;;;;56;20
29;1256-2018;2018-12-17;2018-12-14;29659-2018-0-0906-JR-FC-13;;;;;;;52;20
